"id","favors","slavery","deserve","harder","rr_all","rr","notes","valid_items"
302614980,1,1,1,0.166666666666667,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302980361,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303250768,0.5,0.5,0.333333333333333,0.5,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302528394,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302556550,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303221636,0.833333333333333,0.666666666666667,0.833333333333333,0,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
301412686,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304484229,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302473112,1,1,0.5,0.666666666666667,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303068686,0,0,0.333333333333333,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302876388,0,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304095368,0.5,0.5,0.5,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303221761,1,0.666666666666667,1,0.5,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
301420146,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302556059,0.333333333333333,0,0.333333333333333,0.333333333333333,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304610666,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302781523,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302486604,0.666666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303155057,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303010038,0.666666666666667,0.333333333333333,0,1,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303279566,NA,0.166666666666667,0.333333333333333,0.333333333333333,NA,0.277777777777778,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",3
303480598,1,0,0,1,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302823267,0,0,0.333333333333333,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304590814,1,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303103993,0.666666666666667,0,1,0.333333333333333,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303251148,0.666666666666667,1,0.666666666666667,0.666666666666667,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
305332630,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303399199,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302898354,0.5,0.333333333333333,0.333333333333333,0.5,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302927569,0.166666666666667,0.166666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
302930584,0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
304676574,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303178375,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303178651,0.166666666666667,0.333333333333333,0.333333333333333,0,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303178667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303181357,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303184374,0.666666666666667,0,0,0.5,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303184846,0.5,0.333333333333333,0.5,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303185085,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303185564,0.666666666666667,0.166666666666667,0,0.833333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303187182,1,0.833333333333333,1,1,0.958333333333333,0.958333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303188933,0,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303189027,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303189176,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303189678,0.666666666666667,0.5,0.5,0.5,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303189971,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303192392,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303192849,0.166666666666667,0,0.166666666666667,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303193072,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303194343,0.833333333333333,1,1,0.833333333333333,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303195397,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303196081,0.666666666666667,1,0.5,0.666666666666667,0.708333333333333,0.708333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303196587,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303196753,0.166666666666667,0.166666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303196916,1,1,1,0.666666666666667,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303198334,0.833333333333333,0.333333333333333,0,0,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303200179,0.833333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303200280,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303200315,0.666666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303200856,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303200966,0.333333333333333,0,0,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303204265,1,0.666666666666667,0.333333333333333,0.5,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303204315,0.166666666666667,0.666666666666667,1,0,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303204786,0,0.5,1,0,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303205142,1,0.833333333333333,1,0.833333333333333,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303206143,0,0,1,0,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303207462,0.666666666666667,1,0.5,0.666666666666667,0.708333333333333,0.708333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303208305,0,0.333333333333333,0,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303208489,0.833333333333333,1,0.833333333333333,0.166666666666667,0.708333333333333,0.708333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303210691,0.333333333333333,0,0.333333333333333,0,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303211315,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303211856,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303212481,0.666666666666667,0.5,0.5,0.666666666666667,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303215017,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303215235,1,0,0,0.666666666666667,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303215519,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303215554,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303215681,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303215700,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.708333333333333,0.708333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303216151,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303216206,0.666666666666667,0.5,0.5,0.666666666666667,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303218696,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303218785,0.666666666666667,0.666666666666667,1,1,0.833333333333333,0.833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303218939,1,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303219063,0.333333333333333,0.333333333333333,0,0.166666666666667,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303220107,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303220283,0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303221542,1,0.833333333333333,1,0.833333333333333,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303222870,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303224913,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303225525,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303225528,0.5,0.5,0.5,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303231786,0,1,0.833333333333333,0,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303231801,0.5,0.5,0.5,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303232013,0.833333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303232237,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303234536,0.666666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303234568,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303237304,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303237988,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303240234,0.166666666666667,0,0,1,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303244932,0.5,0,0,0.666666666666667,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303245082,0.5,0.5,0.5,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303247375,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303247385,0.5,0.5,0.5,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303249695,0.833333333333333,1,NA,0,NA,0.611111111111111,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",3
303254417,0,0.5,0.333333333333333,0,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303264045,0.666666666666667,0.333333333333333,0.333333333333333,1,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303265962,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303266010,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303266070,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303266219,0,0.333333333333333,0.333333333333333,0.166666666666667,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303268614,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303276971,0.166666666666667,0,0,0,0.0416666666666667,0.0416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303277250,0,0,0.333333333333333,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303277724,0.5,0.5,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303278540,1,0.666666666666667,1,1,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303279440,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303281307,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303284917,0.333333333333333,0.666666666666667,0.833333333333333,0,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303285414,0.666666666666667,0.333333333333333,0.333333333333333,NA,NA,0.444444444444444,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",3
303285612,0,0.666666666666667,0.166666666666667,0.333333333333333,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303288736,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303289195,0.333333333333333,0,0,0.333333333333333,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303289530,1,0.333333333333333,0.333333333333333,0.666666666666667,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303289880,0.666666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303293120,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303293364,0,0,0.333333333333333,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303294304,0.333333333333333,0,0,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303299523,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303302193,0.666666666666667,0.166666666666667,0.166666666666667,0,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303302394,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303302758,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303305514,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303305523,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303308383,0.5,0.666666666666667,0.333333333333333,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303308413,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303308665,0.833333333333333,1,1,0.833333333333333,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303313775,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303316793,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303317187,1,1,1,0,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303320056,0.5,0.5,0.5,0.5,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303320163,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.208333333333333,0.208333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303323293,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303324243,0.666666666666667,0.666666666666667,0.666666666666667,0,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303325583,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303325836,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303325970,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303326075,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303329015,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303329038,1,0,0,1,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303329234,0.5,0.333333333333333,0.5,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303329242,1,0,0.5,1,0.625,0.625,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303329685,1,0,0,1,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303332128,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.75,0.75,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303332658,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.25,0.25,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303334175,0.666666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303334850,0.833333333333333,1,0.833333333333333,1,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303335747,0,0,0.166666666666667,0,0.0416666666666667,0.0416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303338478,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.791666666666667,0.791666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303338617,0.666666666666667,0,0.666666666666667,0.5,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303338946,1,0.333333333333333,0.333333333333333,0.5,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303339635,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303341670,0.833333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303342961,1,0.666666666666667,1,1,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303344448,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.583333333333333,0.583333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303348470,0,0.833333333333333,0.166666666666667,0.166666666666667,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303348701,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.375,0.375,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303350145,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303352954,1,1,1,0.5,0.875,0.875,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303356069,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303356473,0.833333333333333,0.166666666666667,0.833333333333333,1,0.708333333333333,0.708333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303359984,1,0.666666666666667,1,1,0.916666666666667,0.916666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303360361,0.5,0.5,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303363382,0.666666666666667,1,1,0.833333333333333,0.875,0.875,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303367308,0,0,0,0,0,0,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303367620,0.833333333333333,0,0.166666666666667,1,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303370171,0,0.166666666666667,0.166666666666667,0,0.0833333333333333,0.0833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303371267,1,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303374744,NA,0.333333333333333,0.333333333333333,0.833333333333333,NA,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",3
303374783,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303377623,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303381146,1,0.666666666666667,0.5,0.666666666666667,0.708333333333333,0.708333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303381477,1,1,1,1,1,1,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303385374,1,0.333333333333333,1,1,0.833333333333333,0.833333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303390562,NA,0.333333333333333,0.666666666666667,0.666666666666667,NA,0.555555555555555,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",3
303396499,0.333333333333333,0,0.5,0.333333333333333,0.291666666666667,0.291666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303414892,0,0,0.166666666666667,0,0.0416666666666667,0.0416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303417967,0.5,0,0.333333333333333,1,0.458333333333333,0.458333333333333,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303429782,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303443741,0.666666666666667,0,0.333333333333333,0.666666666666667,0.416666666666667,0.416666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303443743,0,0,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
303444058,1,0.333333333333333,0.333333333333333,0.5,0.541666666666667,0.541666666666667,"indiana-a 2016 module; RR battery includes experiment with different response options; test with and without",4
